"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"http://www.the99project.net/portfolio/99-ambitieuses/","text/html; charset=UTF-8","200","OK","Indexable","","99 ambitieuses – THE 99 PROJECT","31","321","","","","","","Participez à la création d’une série de podcasts autour du thème de l’ambition féminine.","88","Thème et intention de 99 AMBITIEUSES","36","","","","","","http://www.the99project.net/portfolio/99-ambitieuses/","","","","","","","","","2","","18","8","0","10.130","22","8","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/portfolio/99-ambitieuses/","2021-12-11 10:23:38"
"http://www.the99project.net/portfolio/99womennice/","text/html; charset=UTF-8","200","OK","Indexable","","99 Femmes Nice 2018 – THE 99 PROJECT","36","388","","","","","","Portfolio navigation","20","","0","","","","","","http://www.the99project.net/portfolio/99womennice/","","","","","","","","","3","","12","5","0","6.330","21","6","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/portfolio/99womennice/","2021-12-11 10:23:39"
"http://www.the99project.net/2021/01/29/99-news-january-2021/","text/html; charset=UTF-8","200","OK","Indexable","","99 news January 2021 – THE 99 PROJECT","37","388","","","","","","2021, metamorphoses","19","Where are we now? ","18","","","","","","http://www.the99project.net/2021/01/29/99-news-january-2021/","","","","","","","","","3","","25","9","0","11.390","40","21","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/2021/01/29/99-news-january-2021/","2021-12-11 10:23:39"
"http://www.the99project.net/tag/fondation-abbe-pierre/","text/html; charset=UTF-8","200","OK","Indexable","","Fondation Abbé Pierre – THE 99 PROJECT","38","386","","","","","","","0","","0","","","","","","","","","","","","","","","3","","3","2","0","2.530","24","9","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/tag/fondation-abbe-pierre/","2021-12-11 10:23:39"
"http://www.the99project.net/tag/polyphonie/","text/html; charset=UTF-8","200","OK","Indexable","","polyphonie – THE 99 PROJECT","27","282","","","","","","","0","","0","","","","","","","","","","","","","","","3","","5","4","0","5.060","32","12","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/tag/polyphonie/","2021-12-11 10:23:39"
"http://www.the99project.net/tag/habitat-et-humanisme/","text/html; charset=UTF-8","200","OK","Indexable","","Habitat et Humanisme – THE 99 PROJECT","37","385","","","","","","","0","","0","","","","","","","","","","","","","","","3","","5","4","0","5.060","32","11","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/tag/habitat-et-humanisme/","2021-12-11 10:23:40"
"http://www.the99project.net/tag/ministere-de-la-culture-cest-pas-du-luxe/","text/html; charset=UTF-8","200","OK","Indexable","","Ministère de la Culture. C’est pas du luxe – THE 99 PROJECT","59","552","","","","","","","0","","0","","","","","","","","","","","","","","","3","","3","2","0","2.530","24","9","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/tag/ministere-de-la-culture-cest-pas-du-luxe/","2021-12-11 10:23:40"
"http://www.the99project.net/tag/theatre/","text/html; charset=UTF-8","200","OK","Indexable","","théâtre – THE 99 PROJECT","24","250","","","","","","","0","","0","","","","","","","","","","","","","","","3","","4","3","0","3.800","32","12","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/tag/theatre/","2021-12-11 10:23:40"
"http://www.the99project.net/tag/precarite/","text/html; charset=UTF-8","200","OK","Indexable","","précarité – THE 99 PROJECT","26","265","","","","","","","0","","0","","","","","","","","","","","","","","","3","","3","2","0","2.530","24","9","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/tag/precarite/","2021-12-11 10:23:40"
"http://www.the99project.net/2020/06/30/interview-michelle-keserwany/","text/html; charset=UTF-8","200","OK","Indexable","","Interview Michelle Keserwany – THE 99 PROJECT","45","449","","","","","","Interview Michelle Keserwany","28","Post navigation","15","","","","","","http://www.the99project.net/2020/06/30/interview-michelle-keserwany/","","","","","","","","","3","","14","5","0","6.330","30","16","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/2020/06/30/interview-michelle-keserwany/","2021-12-11 10:23:41"
